sid,freq,power
120.0,0.0,77.94592772339911
121.0,0.0,316.154303859294
122.0,0.0,38.33720313690716
123.0,0.0,261.0869633866313
124.0,0.0,152.05754793222215
125.0,0.0,240.58014511580106
126.0,0.0,98.09680909772877
127.0,0.0,291.2302266439612
128.0,0.0,277.4107834220221
129.0,0.0,53.589587218145454
130.0,0.0,262.01558181399804
131.0,0.0,405.1603070742737
132.0,0.0,123.54843998077492
133.0,0.0,302.33679500165124
134.0,0.0,46.036104052187945
135.0,0.0,135.2468722772975
136.0,0.0,452.38759279785364
137.0,0.0,45.7403935231803
138.0,0.0,108.03605179534223
139.0,0.0,82.60570699781303
140.0,0.0,377.753903937319
141.0,0.0,168.84736596978814
142.0,0.0,148.66203139126603
143.0,0.0,198.84229944451593
144.0,0.0,116.47229746060545
145.0,0.0,27.72687199884671
146.0,0.0,11.904297379642422
147.0,0.0,71.30145437749854
148.0,0.0,151.05854067562456
149.0,0.0,326.55245720901286
